input	kind	barcode	threshold	raw_complexity	imp_complexity	gain
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:Z2:Y6:03	177.524	32	0	-32
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:Z5:X4:03	177.524	20	0	-20
MAGIC	dense	293T_TFF1_DNA_Pool-2_12A:Z9:98:03	177.524	28	0	-28
MAGIC	dense	F1-CC-DNA-1H:0D:B2:07	177.524	48	0	-48
MAGIC	dense	F1-CC-DNA-1H:0M:B2:07	177.524	39	0	-39
MAGIC	dense	F1-CC-DNA-1H:0Q:T7:03	177.524	112	0	-112
MAGIC	dense	F1-CC-DNA-1H:0U:D3:11	177.524	86	0	-86
MAGIC	dense	F1-CC-DNA-1H:B2:0R:07	177.524	39	0	-39
MAGIC	dense	F1-CC-DNA-1H:C4:F2:11	177.524	48	0	-48
MAGIC	dense	F1-CC-DNA-1H:F6:32:03	177.524	67	0	-67
MAGIC	dense	F1-CC-DNA-1H:F7:C8:03	177.524	21	0	-21
MAGIC	dense	F1-CC-DNA-1H:H2:O2:03	177.524	27	0	-27
MAGIC	dense	F1-CC-DNA-1H:H9:F2:03	177.524	42	0	-42
MAGIC	dense	F1-CC-DNA-1H:K0:B2:07	177.524	29	0	-29
MAGIC	dense	F1-CC-DNA-1H:M4:B2:07	177.524	22	0	-22
MAGIC	dense	F1-CC-DNA-1H:M8:B0:03	177.524	27	0	-27
MAGIC	dense	F1-CC-DNA-1H:P6:B2:07	177.524	22	0	-22
MAGIC	dense	F1-CC-DNA-1H:Q4:0R:07	177.524	47	0	-47
MAGIC	dense	F1-CC-DNA-1H:Q4:32:07	177.524	49	0	-49
MAGIC	dense	F1-CC-DNA-1H:V2:B2:07	177.524	23	0	-23
MAGIC	dense	F1-CC-DNA-1H:V6:B2:07	177.524	22	0	-22
MAGIC	dense	F1-CC-DNA-1H:Y8:B2:07	177.524	37	0	-37
MAGIC	dense	F1-CC-DNA-1G:08:M0:07	177.524	24	0	-24
MAGIC	dense	F1-CC-DNA-1G:72:E8:10	177.524	24	0	-24
MAGIC	dense	F1-CC-DNA-1G:72:M0:07	177.524	22	0	-22
MAGIC	dense	F1-CC-DNA-1G:A3:M0:07	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-1G:F7:0W:07	177.524	65	0	-65
MAGIC	dense	F1-CC-DNA-1G:F7:M0:07	177.524	27	0	-27
MAGIC	dense	F1-CC-DNA-1G:M8:M0:07	177.524	41	0	-41
MAGIC	dense	F1-CC-DNA-1G:Q4:M0:07	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-1G:R2:M0:07	177.524	21	0	-21
MAGIC	dense	F1-CC-DNA-1G:R6:M0:07	177.524	21	0	-21
MAGIC	dense	F1-CC-DNA-1G:T5:M0:07	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-1G:U0:M0:07	177.524	122	0	-122
MAGIC	dense	F1-CC-DNA-1G:U4:H7:10	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-1G:U4:M0:07	177.524	24	0	-24
MAGIC	dense	F1-CC-DNA-1G:V6:M0:07	177.524	24	0	-24
MAGIC	dense	F1-CC-DNA-1G:W8:M0:07	177.524	33	0	-33
MAGIC	dense	F1-CC-DNA-1D:27:A0:01	177.524	25	0	-25
MAGIC	dense	F1-CC-DNA-1D:55:B3:01	177.524	29	0	-29
MAGIC	dense	F1-CC-DNA-1D:64:T8:01	177.524	49	0	-49
MAGIC	dense	F1-CC-DNA-1D:71:54:01	177.524	23	0	-23
MAGIC	dense	F1-CC-DNA-1D:99:T8:01	177.524	31	0	-31
MAGIC	dense	F1-CC-DNA-1D:C0:K1:01	177.524	22	0	-22
MAGIC	dense	F1-CC-DNA-1D:M8:81:01	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-1C:V9:Z0:01	177.524	27	0	-27
MAGIC	dense	F1-CC-DNA-1A:0I:X3:07	177.524	22	0	-22
MAGIC	dense	F1-CC-DNA-1A:56:Z2:10	177.524	24	0	-24
MAGIC	dense	F1-CC-DNA-1A:F2:Z2:10	177.524	32	0	-32
MAGIC	dense	F1-CC-DNA-1A:H2:Z2:10	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-1A:M8:X3:07	177.524	23	0	-23
MAGIC	dense	F1-CC-DNA-1A:U4:Z2:10	177.524	26	0	-26
MAGIC	dense	F1-CC-DNA-1A:V2:Z2:10	177.524	21	0	-21
MAGIC	dense	F1-CC-DNA-1A:Y8:17:02	177.524	27	0	-27
MAGIC	dense	F1-CC-DNA-2H:A4:G8:03	177.524	26	10	-16
MAGIC	dense	F1-CC-DNA-2H:E7:K1:03	177.524	70	0	-70
MAGIC	dense	F1-CC-DNA-2H:M4:Z3:03	177.524	54	0	-54
MAGIC	dense	F1-CC-DNA-2H:P1:G1:03	177.524	26	0	-26
MAGIC	dense	F1-CC-DNA-2H:P5:K1:03	177.524	22	0	-22
MAGIC	dense	F1-CC-DNA-2H:U4:0V:03	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-2H:U4:G9:03	177.524	21	0	-21
MAGIC	dense	F1-CC-DNA-2H:Z5:Z3:03	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-2G:08:G5:03	177.524	36	0	-36
MAGIC	dense	F1-CC-DNA-2G:I4:G5:03	177.524	57	0	-57
MAGIC	dense	F1-CC-DNA-2G:W0:78:03	177.524	23	0	-23
MAGIC	dense	F1-CC-DNA-2F:0Q:H4:01	177.524	34	0	-34
MAGIC	dense	F1-CC-DNA-2F:55:I1:01	177.524	64	0	-64
MAGIC	dense	F1-CC-DNA-2F:F7:C4:02	177.524	42	0	-42
MAGIC	dense	F1-CC-DNA-2F:V1:K5:01	177.524	47	0	-47
MAGIC	dense	F1-CC-DNA-2E:08:M0:03	177.524	33	0	-33
MAGIC	dense	F1-CC-DNA-2E:0I:M0:03	177.524	27	0	-27
MAGIC	dense	F1-CC-DNA-2E:E4:M0:03	177.524	21	0	-21
MAGIC	dense	F1-CC-DNA-2E:I0:M0:03	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-2E:K0:M0:03	177.524	27	0	-27
MAGIC	dense	F1-CC-DNA-2E:K7:M0:03	177.524	35	0	-35
MAGIC	dense	F1-CC-DNA-2E:O8:M0:03	177.524	28	0	-28
MAGIC	dense	F1-CC-DNA-2E:T2:M0:03	177.524	24	0	-24
MAGIC	dense	F1-CC-DNA-2E:U4:M0:03	177.524	42	0	-42
MAGIC	dense	F1-CC-DNA-2C:A3:37:07	177.524	23	0	-23
MAGIC	dense	F1-CC-DNA-2C:F2:80:07	177.524	37	0	-37
MAGIC	dense	F1-CC-DNA-2C:K0:F2:07	177.524	24	0	-24
MAGIC	dense	F1-CC-DNA-2B:A8:Y2:11	177.524	23	0	-23
MAGIC	dense	F1-CC-DNA-2B:M4:Y5:12	177.524	34	0	-34
MAGIC	dense	F1-CC-DNA-2A:0Y:B2:12	177.524	21	0	-21
MAGIC	dense	F1-CC-DNA-2A:27:K1:12	177.524	24	0	-24
MAGIC	dense	F1-CC-DNA-2A:39:K1:12	177.524	69	0	-69
MAGIC	dense	F1-CC-DNA-2A:75:K1:12	177.524	32	0	-32
MAGIC	dense	F1-CC-DNA-2A:A8:F3:03	177.524	50	0	-50
MAGIC	dense	F1-CC-DNA-2A:C0:R3:12	177.524	27	0	-27
MAGIC	dense	F1-CC-DNA-2A:G3:K1:12	177.524	52	0	-52
MAGIC	dense	F1-CC-DNA-2A:G8:D3:12	177.524	47	0	-47
MAGIC	dense	F1-CC-DNA-2A:K3:84:12	177.524	22	0	-22
MAGIC	dense	F1-CC-DNA-2A:N5:D3:12	177.524	31	0	-31
MAGIC	dense	F1-CC-DNA-2A:O8:K1:12	177.524	22	0	-22
MAGIC	dense	F1-CC-DNA-2A:P2:D3:12	177.524	21	0	-21
MAGIC	dense	F1-CC-DNA-2A:P2:I1:07	177.524	30	0	-30
MAGIC	dense	F1-CC-DNA-2A:T2:G1:12	177.524	39	0	-39
MAGIC	dense	F1-CC-DNA-2A:U4:K1:12	177.524	23	0	-23
MAGIC	dense	F1-CC-DNA-2A:V2:K1:12	177.524	22	0	-22
MAGIC	dense	F1-CC-DNA-2A:V5:Y1:03	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-3H:59:H3:07	177.524	30	0	-30
MAGIC	dense	F1-CC-DNA-3F:04:F3:07	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-3F:04:N3:10	177.524	39	0	-39
MAGIC	dense	F1-CC-DNA-3F:08:78:07	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-3F:0M:Y5:10	177.524	24	0	-24
MAGIC	dense	F1-CC-DNA-3F:0Q:B2:07	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-3F:0U:0A:10	177.524	32	0	-32
MAGIC	dense	F1-CC-DNA-3F:19:D2:07	177.524	90	0	-90
MAGIC	dense	F1-CC-DNA-3F:19:J3:07	177.524	21	0	-21
MAGIC	dense	F1-CC-DNA-3F:23:M0:07	177.524	24	0	-24
MAGIC	dense	F1-CC-DNA-3F:47:68:07	177.524	41	0	-41
MAGIC	dense	F1-CC-DNA-3F:55:45:07	177.524	25	0	-25
MAGIC	dense	F1-CC-DNA-3F:64:0W:10	177.524	23	0	-23
MAGIC	dense	F1-CC-DNA-3F:67:V7:07	177.524	57	0	-57
MAGIC	dense	F1-CC-DNA-3F:75:O9:07	177.524	23	0	-23
MAGIC	dense	F1-CC-DNA-3F:83:G0:10	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-3F:95:F3:07	177.524	47	0	-47
MAGIC	dense	F1-CC-DNA-3F:C3:K2:10	177.524	25	0	-25
MAGIC	dense	F1-CC-DNA-3F:C8:B2:07	177.524	27	0	-27
MAGIC	dense	F1-CC-DNA-3F:C8:E8:10	177.524	31	0	-31
MAGIC	dense	F1-CC-DNA-3F:D9:F8:10	177.524	26	0	-26
MAGIC	dense	F1-CC-DNA-3F:G3:O6:10	177.524	30	0	-30
MAGIC	dense	F1-CC-DNA-3F:H6:M8:07	177.524	50	0	-50
MAGIC	dense	F1-CC-DNA-3F:H9:58:07	177.524	71	0	-71
MAGIC	dense	F1-CC-DNA-3F:K8:B2:07	177.524	32	0	-32
MAGIC	dense	F1-CC-DNA-3F:L1:G0:10	177.524	36	0	-36
MAGIC	dense	F1-CC-DNA-3F:N1:0I:10	177.524	24	0	-24
MAGIC	dense	F1-CC-DNA-3F:N1:94:10	177.524	24	0	-24
MAGIC	dense	F1-CC-DNA-3F:O8:G0:10	177.524	21	0	-21
MAGIC	dense	F1-CC-DNA-3F:P2:G0:10	177.524	24	0	-24
MAGIC	dense	F1-CC-DNA-3F:S7:C9:10	177.524	45	0	-45
MAGIC	dense	F1-CC-DNA-3F:T1:B2:07	177.524	24	0	-24
MAGIC	dense	F1-CC-DNA-3F:T5:K5:07	177.524	39	0	-39
MAGIC	dense	F1-CC-DNA-3F:U0:X3:10	177.524	113	0	-113
MAGIC	dense	F1-CC-DNA-3F:U4:E8:10	177.524	21	0	-21
MAGIC	dense	F1-CC-DNA-3F:U4:G0:10	177.524	29	0	-29
MAGIC	dense	F1-CC-DNA-3F:U4:N0:10	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-3F:V2:L7:10	177.524	25	0	-25
MAGIC	dense	F1-CC-DNA-3F:V2:T4:07	177.524	75	0	-75
MAGIC	dense	F1-CC-DNA-3F:V6:X3:10	177.524	21	0	-21
MAGIC	dense	F1-CC-DNA-3F:W0:L4:10	177.524	56	0	-56
MAGIC	dense	F1-CC-DNA-3F:Y3:69:07	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-3F:Y8:76:07	177.524	21	0	-21
MAGIC	dense	F1-CC-DNA-3F:Z1:I2:07	177.524	68	0	-68
MAGIC	dense	F1-CC-DNA-3F:Z6:0A:10	177.524	23	0	-23
MAGIC	dense	F1-CC-DNA-3E:V6:O5:06	177.524	29	0	-29
MAGIC	dense	F1-CC-DNA-3E:X1:L6:03	177.524	28	0	-28
MAGIC	dense	F1-CC-DNA-3C:0D:G0:07	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-3C:12:F6:02	177.524	39	0	-39
MAGIC	dense	F1-CC-DNA-3C:16:58:02	177.524	25	0	-25
MAGIC	dense	F1-CC-DNA-3C:28:U5:02	177.524	24	0	-24
MAGIC	dense	F1-CC-DNA-3C:35:T4:02	177.524	41	0	-41
MAGIC	dense	F1-CC-DNA-3C:48:I9:02	177.524	27	0	-27
MAGIC	dense	F1-CC-DNA-3C:60:B6:02	177.524	50	0	-50
MAGIC	dense	F1-CC-DNA-3C:64:G9:07	177.524	37	0	-37
MAGIC	dense	F1-CC-DNA-3C:71:Z3:02	177.524	35	0	-35
MAGIC	dense	F1-CC-DNA-3C:72:B6:02	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-3C:92:B2:07	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-3C:A4:G0:02	177.524	21	0	-21
MAGIC	dense	F1-CC-DNA-3C:A4:M0:02	177.524	38	0	-38
MAGIC	dense	F1-CC-DNA-3C:B9:14:02	177.524	99	0	-99
MAGIC	dense	F1-CC-DNA-3C:E4:B6:02	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-3C:F1:B6:02	177.524	24	0	-24
MAGIC	dense	F1-CC-DNA-3C:F5:G0:07	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-3C:F6:R2:02	177.524	28	0	-28
MAGIC	dense	F1-CC-DNA-3C:I0:B6:02	177.524	50	0	-50
MAGIC	dense	F1-CC-DNA-3C:K0:I9:02	177.524	62	0	-62
MAGIC	dense	F1-CC-DNA-3C:K7:X0:02	177.524	37	0	-37
MAGIC	dense	F1-CC-DNA-3C:M4:B6:02	177.524	37	0	-37
MAGIC	dense	F1-CC-DNA-3C:O8:B6:02	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-3C:O8:G0:07	177.524	63	0	-63
MAGIC	dense	F1-CC-DNA-3C:S4:B6:02	177.524	38	0	-38
MAGIC	dense	F1-CC-DNA-3C:V2:B6:02	177.524	22	0	-22
MAGIC	dense	F1-CC-DNA-3C:X2:A4:02	177.524	42	0	-42
MAGIC	dense	F1-CC-DNA-3C:Y3:B6:02	177.524	37	0	-37
MAGIC	dense	F1-CC-DNA-3C:Z5:B6:02	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-3B:60:Y6:09	177.524	69	0	-69
MAGIC	dense	F1-CC-DNA-3A:0M:O9:05	177.524	46	0	-46
MAGIC	dense	F1-CC-DNA-3A:23:D3:04	177.524	23	0	-23
MAGIC	dense	F1-CC-DNA-3A:36:H6:09	177.524	30	0	-30
MAGIC	dense	F1-CC-DNA-3A:72:O2:09	177.524	40	0	-40
MAGIC	dense	F1-CC-DNA-3A:A0:93:04	177.524	28	0	-28
MAGIC	dense	F1-CC-DNA-3A:A3:H4:04	177.524	42	0	-42
MAGIC	dense	F1-CC-DNA-3A:B9:0F:04	177.524	40	0	-40
MAGIC	dense	F1-CC-DNA-3A:S7:H3:09	177.524	70	0	-70
MAGIC	dense	F1-CC-DNA-3A:T1:0F:04	177.524	21	0	-21
MAGIC	dense	F1-CC-DNA-3A:U8:66:07	177.524	101	0	-101
MAGIC	dense	F1-CC-DNA-4H:80:G4:10	177.524	23	0	-23
MAGIC	dense	F1-CC-DNA-4H:84:G4:10	177.524	34	0	-34
MAGIC	dense	F1-CC-DNA-4H:C8:B6:10	177.524	22	0	-22
MAGIC	dense	F1-CC-DNA-4H:K0:G4:10	177.524	49	0	-49
MAGIC	dense	F1-CC-DNA-4H:S0:I2:10	177.524	69	0	-69
MAGIC	dense	F1-CC-DNA-4H:V6:G4:10	177.524	19	0	-19
MAGIC	dense	F1-CC-DNA-4G:N9:E1:02	177.524	23	0	-23
MAGIC	dense	F1-CC-DNA-4F:0H:G0:07	177.524	31	0	-31
MAGIC	dense	F1-CC-DNA-4F:23:F8:11	177.524	37	0	-37
MAGIC	dense	F1-CC-DNA-4F:27:20:11	177.524	52	0	-52
MAGIC	dense	F1-CC-DNA-4F:83:0A:11	177.524	21	0	-21
MAGIC	dense	F1-CC-DNA-4F:A7:K4:11	177.524	40	0	-40
MAGIC	dense	F1-CC-DNA-4F:C3:K4:11	177.524	37	0	-37
MAGIC	dense	F1-CC-DNA-4F:C4:K4:11	177.524	34	0	-34
MAGIC	dense	F1-CC-DNA-4F:D2:K4:11	177.524	21	0	-21
MAGIC	dense	F1-CC-DNA-4F:E3:0A:11	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-4F:H2:D3:11	177.524	28	0	-28
MAGIC	dense	F1-CC-DNA-4F:I0:K4:11	177.524	37	0	-37
MAGIC	dense	F1-CC-DNA-4F:K0:78:11	177.524	50	0	-50
MAGIC	dense	F1-CC-DNA-4F:M7:K4:11	177.524	39	0	-39
MAGIC	dense	F1-CC-DNA-4F:S0:G0:10	177.524	23	0	-23
MAGIC	dense	F1-CC-DNA-4F:U0:K4:11	177.524	975	9511	8536
MAGIC	dense	F1-CC-DNA-4F:U4:0I:11	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-4F:U4:F3:11	177.524	26	0	-26
MAGIC	dense	F1-CC-DNA-4F:U4:G4:11	177.524	23	0	-23
MAGIC	dense	F1-CC-DNA-4F:X9:K4:11	177.524	33	0	-33
MAGIC	dense	F1-CC-DNA-4F:Y3:61:11	177.524	23	0	-23
MAGIC	dense	F1-CC-DNA-4E:03:H3:07	177.524	26	0	-26
MAGIC	dense	F1-CC-DNA-4E:08:C9:11	177.524	21	0	-21
MAGIC	dense	F1-CC-DNA-4E:08:F3:11	177.524	27	0	-27
MAGIC	dense	F1-CC-DNA-4E:08:G0:11	177.524	30	0	-30
MAGIC	dense	F1-CC-DNA-4E:0A:G0:11	177.524	26	0	-26
MAGIC	dense	F1-CC-DNA-4E:0H:F3:11	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-4E:0Q:G9:11	177.524	23	0	-23
MAGIC	dense	F1-CC-DNA-4E:0U:M8:07	177.524	41	0	-41
MAGIC	dense	F1-CC-DNA-4E:0X:E8:11	177.524	47	0	-47
MAGIC	dense	F1-CC-DNA-4E:12:G0:11	177.524	22	0	-22
MAGIC	dense	F1-CC-DNA-4E:32:H3:11	177.524	26	0	-26
MAGIC	dense	F1-CC-DNA-4E:36:F3:11	177.524	25	0	-25
MAGIC	dense	F1-CC-DNA-4E:36:K1:11	177.524	33	0	-33
MAGIC	dense	F1-CC-DNA-4E:51:C9:11	177.524	39	0	-39
MAGIC	dense	F1-CC-DNA-4E:52:49:07	177.524	33	0	-33
MAGIC	dense	F1-CC-DNA-4E:56:B2:11	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-4E:56:F3:11	177.524	23	0	-23
MAGIC	dense	F1-CC-DNA-4E:56:G0:11	177.524	23	0	-23
MAGIC	dense	F1-CC-DNA-4E:56:G9:11	177.524	111	0	-111
MAGIC	dense	F1-CC-DNA-4E:71:D0:11	177.524	59	0	-59
MAGIC	dense	F1-CC-DNA-4E:83:B3:07	177.524	30	0	-30
MAGIC	dense	F1-CC-DNA-4E:96:T0:11	177.524	31	0	-31
MAGIC	dense	F1-CC-DNA-4E:A4:17:11	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-4E:A4:F3:11	177.524	24	0	-24
MAGIC	dense	F1-CC-DNA-4E:A4:S5:11	177.524	25	0	-25
MAGIC	dense	F1-CC-DNA-4E:B2:B6:07	177.524	35	0	-35
MAGIC	dense	F1-CC-DNA-4E:C8:68:11	177.524	21	0	-21
MAGIC	dense	F1-CC-DNA-4E:E8:J0:11	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-4E:F1:Z8:11	177.524	33	0	-33
MAGIC	dense	F1-CC-DNA-4E:F2:C9:11	177.524	23	0	-23
MAGIC	dense	F1-CC-DNA-4E:F2:G0:11	177.524	21	0	-21
MAGIC	dense	F1-CC-DNA-4E:F2:H0:11	177.524	38	0	-38
MAGIC	dense	F1-CC-DNA-4E:F2:H8:11	177.524	23	0	-23
MAGIC	dense	F1-CC-DNA-4E:F6:K1:11	177.524	40	0	-40
MAGIC	dense	F1-CC-DNA-4E:F7:E8:11	177.524	28	0	-28
MAGIC	dense	F1-CC-DNA-4E:G8:K1:07	177.524	90	1	-89
MAGIC	dense	F1-CC-DNA-4E:H1:17:11	177.524	25	0	-25
MAGIC	dense	F1-CC-DNA-4E:H1:F3:11	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-4E:H5:C9:11	177.524	22	0	-22
MAGIC	dense	F1-CC-DNA-4E:H5:G0:11	177.524	30	0	-30
MAGIC	dense	F1-CC-DNA-4E:H6:17:11	177.524	24	0	-24
MAGIC	dense	F1-CC-DNA-4E:I4:0B:11	177.524	39	0	-39
MAGIC	dense	F1-CC-DNA-4E:K0:F2:07	177.524	39	0	-39
MAGIC	dense	F1-CC-DNA-4E:K0:F3:11	177.524	32	0	-32
MAGIC	dense	F1-CC-DNA-4E:K0:G0:11	177.524	24	0	-24
MAGIC	dense	F1-CC-DNA-4E:L1:B2:11	177.524	21	0	-21
MAGIC	dense	F1-CC-DNA-4E:M4:56:11	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-4E:M8:L4:11	177.524	19	0	-19
MAGIC	dense	F1-CC-DNA-4E:N6:P3:11	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-4E:N9:H4:07	177.524	23	0	-23
MAGIC	dense	F1-CC-DNA-4E:O8:C9:11	177.524	62	0	-62
MAGIC	dense	F1-CC-DNA-4E:O8:G0:11	177.524	28	0	-28
MAGIC	dense	F1-CC-DNA-4E:O8:J0:11	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-4E:O8:L3:11	177.524	30	0	-30
MAGIC	dense	F1-CC-DNA-4E:P6:B2:11	177.524	26	0	-26
MAGIC	dense	F1-CC-DNA-4E:Q8:25:11	177.524	52	0	-52
MAGIC	dense	F1-CC-DNA-4E:R2:F3:11	177.524	35	0	-35
MAGIC	dense	F1-CC-DNA-4E:S8:81:11	177.524	32	0	-32
MAGIC	dense	F1-CC-DNA-4E:U4:0W:07	177.524	23	0	-23
MAGIC	dense	F1-CC-DNA-4E:U4:B6:11	177.524	24	0	-24
MAGIC	dense	F1-CC-DNA-4E:U4:F3:11	177.524	38	0	-38
MAGIC	dense	F1-CC-DNA-4E:U4:H3:11	177.524	51	0	-51
MAGIC	dense	F1-CC-DNA-4E:U4:H8:11	177.524	23	0	-23
MAGIC	dense	F1-CC-DNA-4E:U4:U1:11	177.524	28	0	-28
MAGIC	dense	F1-CC-DNA-4E:V2:F3:11	177.524	24	0	-24
MAGIC	dense	F1-CC-DNA-4E:V2:G0:11	177.524	39	0	-39
MAGIC	dense	F1-CC-DNA-4E:V2:J3:11	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-4E:V6:54:11	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-4E:V6:F3:11	177.524	27	0	-27
MAGIC	dense	F1-CC-DNA-4E:V6:H4:07	177.524	29	0	-29
MAGIC	dense	F1-CC-DNA-4E:W7:0I:11	177.524	38	0	-38
MAGIC	dense	F1-CC-DNA-4E:X1:I2:11	177.524	42	0	-42
MAGIC	dense	F1-CC-DNA-4E:X1:M1:11	177.524	28	0	-28
MAGIC	dense	F1-CC-DNA-4E:X5:G0:11	177.524	22	0	-22
MAGIC	dense	F1-CC-DNA-4E:Y4:E8:11	177.524	36	0	-36
MAGIC	dense	F1-CC-DNA-4E:Y7:B2:11	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-4E:Z1:G0:11	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-4E:Z2:B2:11	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-4E:Z5:17:11	177.524	26	0	-26
MAGIC	dense	F1-CC-DNA-4E:Z5:F3:11	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-4E:Z5:O2:11	177.524	28	0	-28
MAGIC	dense	F1-CC-DNA-4E:Z9:77:11	177.524	34	0	-34
MAGIC	dense	F1-CC-DNA-4D:0M:T4:03	177.524	38	11	-27
MAGIC	dense	F1-CC-DNA-4D:59:G0:03	177.524	26	0	-26
MAGIC	dense	F1-CC-DNA-4D:72:A0:03	177.524	29	0	-29
MAGIC	dense	F1-CC-DNA-4D:76:84:03	177.524	27	0	-27
MAGIC	dense	F1-CC-DNA-4D:76:B2:03	177.524	28	0	-28
MAGIC	dense	F1-CC-DNA-4D:76:I1:03	177.524	28	0	-28
MAGIC	dense	F1-CC-DNA-4D:83:T4:03	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-4D:95:A2:03	177.524	27	0	-27
MAGIC	dense	F1-CC-DNA-4D:G0:H0:09	177.524	22	0	-22
MAGIC	dense	F1-CC-DNA-4D:H6:0N:03	177.524	19	0	-19
MAGIC	dense	F1-CC-DNA-4D:K0:Y2:03	177.524	28	0	-28
MAGIC	dense	F1-CC-DNA-4D:O7:B2:05	177.524	23	0	-23
MAGIC	dense	F1-CC-DNA-4D:P6:H0:09	177.524	23	0	-23
MAGIC	dense	F1-CC-DNA-4D:Q0:D4:03	177.524	46	0	-46
MAGIC	dense	F1-CC-DNA-4D:U0:A2:03	177.524	58	0	-58
MAGIC	dense	F1-CC-DNA-4D:U4:H0:09	177.524	20	0	-20
MAGIC	dense	F1-CC-DNA-4D:U4:Y2:03	177.524	21	0	-21
MAGIC	dense	F1-CC-DNA-4D:U7:D0:03	177.524	23	0	-23
MAGIC	dense	F1-CC-DNA-4D:U8:H0:09	177.524	21	0	-21
MAGIC	dense	F1-CC-DNA-4D:V6:Y2:03	177.524	22	0	-22
MAGIC	dense	F1-CC-DNA-4D:W8:H0:09	177.524	27	0	-27
MAGIC	dense	F1-CC-DNA-4A:0I:S5:11	177.524	28	0	-28
MAGIC	dense	F1-CC-DNA-4A:16:H7:03	177.524	26	0	-26
MAGIC	dense	F1-CC-DNA-4A:36:H7:03	177.524	34	0	-34
MAGIC	dense	F1-CC-DNA-4A:43:H7:03	177.524	24	0	-24
MAGIC	dense	F1-CC-DNA-4A:72:24:07	177.524	26	0	-26
MAGIC	dense	F1-CC-DNA-4A:72:G4:10	177.524	56	0	-56
MAGIC	dense	F1-CC-DNA-4A:80:H7:03	177.524	21	0	-21
MAGIC	dense	F1-CC-DNA-4A:83:24:07	177.524	24	0	-24
MAGIC	dense	F1-CC-DNA-4A:A7:S5:11	177.524	22	0	-22
MAGIC	dense	F1-CC-DNA-4A:F2:0I:04	177.524	57	0	-57
MAGIC	dense	F1-CC-DNA-4A:I0:O9:03	177.524	22	0	-22
MAGIC	dense	F1-CC-DNA-4A:K3:G0:03	177.524	89	0	-89
MAGIC	dense	F1-CC-DNA-4A:L1:H7:03	177.524	22	0	-22
MAGIC	dense	F1-CC-DNA-4A:M7:H7:03	177.524	51	0	-51
MAGIC	dense	F1-CC-DNA-4A:N9:24:07	177.524	32	0	-32
MAGIC	dense	F1-CC-DNA-4A:R9:H7:03	177.524	19	0	-19
MAGIC	dense	F1-CC-DNA-4A:S0:H7:03	177.524	21	0	-21
MAGIC	dense	F1-CC-DNA-4A:T2:H7:03	177.524	22	0	-22
MAGIC	dense	F1-CC-DNA-4A:U4:24:07	177.524	36	0	-36
MAGIC	dense	F1-CC-DNA-4A:V6:H7:03	177.524	33	0	-33
MAGIC	dense	F1-CC-DNA-4A:W8:H7:03	177.524	25	0	-25
MAGIC	dense	F1-CC-DNA-4A:X5:H7:03	177.524	25	0	-25
MAGIC	dense	F1-CC-DNA-5H:H5:76:09	177.524	22	0	-22
MAGIC	dense	F1-CC-DNA-5F:I0:N8:09	177.524	28	0	-28
