input	kind	barcode	umi_total
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0H:61:03	2.16641e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0H:I9:11	2.71367e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0I:0R:01	798824
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0I:B6:01	1.60099e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0L:F3:10	2.00829e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0P:X3:03	924280
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0Q:K5:01	641248
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0T:E2:01	762645
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0T:E6:01	512698
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0T:F3:10	1.11081e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0T:F3:11	859709
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0T:M8:10	1.309e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0X:02:10	1.04746e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0X:0A:10	1.09527e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0X:17:05	779001
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0X:66:11	686795
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0X:90:01	979498
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0X:C0:01	1.67619e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0X:C0:03	1.56727e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0X:G0:06	978321
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0X:G2:10	1.19288e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0X:H6:01	1.45941e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0X:K1:01	1.49311e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0X:K2:03	844553
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0X:O2:10	1.11389e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0X:R2:01	476943
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0X:R3:01	611858
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0X:T0:03	1.01332e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0X:T4:03	1.64892e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0X:Y1:10	902608
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0X:Y6:04	1.32259e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0Y:0N:11	765911
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0Y:17:05	488690
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0Y:20:03	950508
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0Y:54:01	1.23761e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0Y:B3:02	1.32968e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0Y:I2:03	956423
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:0Y:Q1:01	608671
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:15:M0:01	1.01972e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:16:J0:01	987292
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:19:T0:01	1.58229e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:24:J0:10	4.69812e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:27:P0:01	843644
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:27:S9:03	742148
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:35:H0:01	357596
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:39:0F:01	645267
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:43:H6:11	1.09041e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:47:B3:02	780244
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:47:E2:01	1.78593e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:47:H7:04	859571
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:47:P0:01	1.2955e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:47:T2:10	953624
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:47:X7:02	2.03074e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:47:Y6:10	1.04323e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:55:81:03	605142
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:55:P3:01	1.82035e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:55:X8:09	807637
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:56:Q8:03	1.27536e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:59:G0:03	1.24052e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:60:K0:02	2.34888e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:64:G8:01	919075
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:64:J4:10	777772
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:64:N8:01	1.53236e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:64:N8:10	1.38412e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:67:E2:10	336662
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:67:P0:10	724502
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:68:M8:10	1.08728e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:72:G9:11	866565
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:83:Y1:01	766041
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:91:72:01	713734
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:95:34:01	599151
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:95:D0:10	535128
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:95:E1:03	3.92307e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:95:E1:06	1.50547e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:95:E1:10	1.49433e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:95:G0:06	550454
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:95:N7:11	962621
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:95:N8:10	1.66681e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:95:U1:03	1.88022e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:95:U6:07	1.33707e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:96:78:01	1.20357e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:A4:68:07	2.15354e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:A7:E8:10	1.48976e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:A7:U5:08	1.11789e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:B1:P8:11	744035
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:B2:H6:01	727393
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:B5:45:03	1.07276e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:B5:D0:10	1.34768e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:B5:F2:10	1.73443e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:B5:M0:11	764277
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:C3:P0:01	539852
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:C4:Y6:01	1.23761e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:C7:M8:04	764987
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:C7:R4:10	524222
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:C8:X8:10	490496
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:D9:P0:01	1.17971e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:E0:25:02	584150
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:E3:B3:02	823791
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:E3:I0:10	1.56666e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:E3:L6:12	1.00341e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:E3:M4:01	829013
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:E3:N8:03	1.40051e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:E3:U5:03	1.06151e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:E3:U5:08	1.14345e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:E3:W2:01	1.22235e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:E4:54:10	534323
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:E4:76:10	396807
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:E7:X8:10	1.72671e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:F1:0R:01	712041
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:F1:K5:03	1.01158e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:F1:M8:04	857576
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:F1:O9:10	974884
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:F2:S5:04	736418
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:F5:0J:11	1.00002e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:F5:C4:01	1.66601e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:F5:F3:01	1.73063e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:G3:A6:01	1.63284e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:G4:Y6:03	1.11596e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:G8:M8:10	452958
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:G8:O2:10	1.21447e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:G8:P8:01	729505
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:G8:P8:03	628060
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:H5:T0:01	1.31139e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:H9:78:01	1.21466e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:H9:T0:01	691533
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:I4:0V:10	2.50476e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:I4:G8:03	558551
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:I8:F2:01	897271
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:I8:J6:10	607687
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:I8:N7:11	432566
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:I8:O6:04	808967
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:I8:X7:10	726180
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:J1:54:03	1.84707e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:J1:98:01	4.34676e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:J1:H0:10	329479
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:J1:H2:09	1.06417e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:J1:Q8:03	1.24198e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:J6:08:01	498838
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:J6:M1:10	413606
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:J9:F8:10	1.56725e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:K0:E2:11	953207
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:K7:G8:01	1.75873e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:K7:X7:10	489667
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:L1:S9:03	928071
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:L2:94:01	1.88626e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:L2:P0:03	617330
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:L6:Z6:01	854827
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:M0:K1:10	778301
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:M3:T4:10	733029
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:M4:41:01	823548
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:M4:K5:03	947486
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:M8:76:03	523970
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:N1:0W:03	773243
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:N2:F3:09	390953
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:N5:B0:11	308892
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:N9:14:10	590852
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:N9:28:01	1.0269e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:N9:45:10	916406
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:N9:N7:11	823150
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:N9:P4:03	1.03745e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:N9:X8:10	1.61189e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:O0:98:11	728478
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:O3:L7:02	471320
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:Q0:54:04	1.77778e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:Q0:B2:07	811021
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:Q0:U6:11	394356
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:Q3:F3:10	478636
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:Q3:U5:08	801732
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:Q4:O5:10	615861
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:Q8:O1:01	867685
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:Q8:X7:04	4.67544e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:Q8:Y6:11	1.49745e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:R1:D3:01	1.1475e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:R1:P3:05	1.06352e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:R2:N8:03	662718
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:R6:X7:01	859108
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:R9:84:09	1.63297e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:S3:Y6:03	673390
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:S7:A0:03	574035
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:S7:F6:01	1.2038e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:S7:M8:01	907186
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:S7:Q0:11	792841
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:S8:72:01	1.44524e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:S8:K4:11	293220
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:S8:T7:01	1.01423e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:S8:Z2:03	416747
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:U3:45:01	766508
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:U3:F2:01	1.32207e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:U3:G0:06	640007
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:U7:M8:11	777188
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:V2:76:01	406065
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:V6:M1:01	920928
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:V9:28:01	811755
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:V9:M8:10	1.32636e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:W0:P0:01	690973
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:W3:17:03	1.72892e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:W4:Y6:03	751564
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:W7:E2:11	791079
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:X1:54:04	1.32288e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:X5:30:09	1.79608e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:X5:B3:02	681477
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:X5:D7:10	1.02953e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:X5:F2:10	1.25003e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:X5:F3:10	1.49972e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:X5:M8:10	1.93952e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:X5:W6:04	1.03875e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:X5:Y1:03	1.8471e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:X9:0R:01	503786
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:X9:22:03	1.63795e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:X9:98:03	298569
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:X9:T4:10	805348
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:Y3:F3:11	855885
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:Y3:N7:11	972561
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:Y3:P8:01	915593
scOpen	factored	293T_TFF1_DNA_Pool-2_7A:Z5:94:10	980607
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:0X:0A:04	287857
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:0X:E2:12	1.4975e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:24:P0:01	860454
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:27:S6:01	3.52941e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:32:E2:12	663710
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:36:E2:03	786894
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:39:76:05	801927
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:60:M8:09	638173
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:72:E6:01	1.48895e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:95:0N:11	917099
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:95:Y1:04	552199
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:95:Y2:09	1.37368e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:96:E1:11	852667
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:E4:E2:12	255906
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:H6:T2:09	579596
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:I3:H0:08	1.25064e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:I7:0R:11	551535
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:J1:72:12	990681
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:J2:P0:01	347066
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:K7:94:01	445588
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:K7:E6:10	831302
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:L1:94:01	515539
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:M0:E2:12	972155
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:M3:M8:05	423861
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:N9:17:04	1.13804e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:N9:E2:12	1.28728e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:N9:G4:12	811185
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:Q0:Y1:04	320880
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:R9:E2:04	350938
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:S7:54:12	438033
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:S7:E1:11	844349
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:S7:O6:11	1.07525e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:S7:V0:11	1.15647e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:X5:0A:04	746153
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:X5:81:02	561661
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:X5:94:01	1.84792e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:X5:E2:12	1.57085e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:X5:T7:02	1.11547e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:X6:B2:11	845403
scOpen	factored	293T_TFF1_DNA_Pool-2_8H:Y3:E2:08	731486
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:08:94:01	1.31236e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:0H:13:10	465351
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:0T:B2:03	619607
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:0T:D3:01	510699
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:0T:M0:10	793336
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:0X:0A:04	1.21298e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:0X:25:02	1.33652e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:0X:78:07	621158
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:0X:D2:05	925647
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:0X:F8:07	1.22224e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:0X:K5:10	1.72717e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:0X:M0:07	2.24784e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:0X:N0:10	1.18564e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:0Y:18:07	512514
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:0Y:B2:07	1.09359e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:0Y:E6:03	1.27191e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:27:Y6:05	1.13421e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:28:X0:07	469333
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:31:X8:12	1.01698e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:39:54:07	662804
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:39:76:05	1.03792e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:39:C9:10	504852
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:47:08:10	1.03736e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:47:0R:10	1.60858e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:47:24:04	809540
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:47:G8:10	881485
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:47:T0:10	1.00416e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:52:X3:07	3.58928e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:60:45:10	863006
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:75:C8:07	665113
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:76:0F:10	788446
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:79:C0:10	460181
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:80:O2:07	833076
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:95:O1:10	910279
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:95:P0:07	825103
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:95:S9:01	912655
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:95:Y2:09	2.00008e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:96:C8:01	944497
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:A0:46:10	1.34033e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:A0:W2:11	563187
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:A4:58:07	508852
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:A4:G4:07	827848
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:A4:L6:01	388784
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:B5:46:02	963298
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:C7:E2:01	1.21654e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:C8:U5:10	720378
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:D1:R3:10	850514
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:E0:M0:07	1.18712e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:E0:W0:01	565232
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:E3:78:07	671411
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:E7:S6:08	1.57769e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:F7:54:07	389602
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:F7:T0:10	679222
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:H1:M0:07	882237
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:H5:F8:07	1.1418e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:H5:T8:07	316812
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:H9:T4:10	511877
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:H9:X7:07	340536
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:I3:T8:10	1.10399e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:I4:O1:01	478074
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:J1:93:07	1.08356e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:J1:C9:07	894389
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:J1:F8:10	1.07124e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:J1:G9:07	728440
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:J1:H6:01	1.53265e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:J1:K4:06	470937
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:J1:M4:04	831912
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:J1:U1:11	989071
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:J1:Z0:10	1.52579e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:K8:Y2:07	1.44494e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:L2:S6:07	626277
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:L5:Y6:07	3.23612e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:M0:58:07	2.32136e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:M8:Y6:05	778737
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:N1:F8:01	968907
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:N2:U5:10	881452
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:N9:0A:04	801388
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:N9:I1:11	1.60751e+06
scOpen	factored	293T_TFF1_DNA_Pool-2_8G:N9:O6:07	912323
